id,exam_score
630502,83.47422819137583
630503,20.139546216126675
630504,38.10972027798519
630505,69.81681482424655
630506,55.59508586269685
630507,66.00261024826646
630508,57.01093979895215
630509,97.63605217065596
630510,39.38179144872211
630511,35.305190367086695
630512,90.70218791818861
630513,85.39941347557037
630514,53.01647333385476
630515,64.60395385650389
630516,63.54375632728041
630517,56.48223620447979
630518,53.39619395438489
630519,51.190965144317964
630520,51.368065039141584
630521,69.38520101216906
630522,78.55320598115523
630523,78.53044084307675
630524,80.13403422538862
630525,60.69403491917077
630526,40.62632804867017
630527,47.473571521068266
630528,67.47011707298334
630529,85.59710223557548
630530,47.535329702896775
630531,51.72461638496769
630532,64.31738800120401
630533,40.048390506114444
630534,72.77875876663288
630535,52.573607007729635
630536,67.82036735328269
630537,73.30566488788347
630538,43.604399152372274
630539,54.79146609223801
630540,57.10700036272438
630541,72.70946156553822
630542,83.23289686029574
630543,74.23998157252919
630544,74.00881584676047
630545,69.42341554203507
630546,75.26832958547064
630547,69.81898292833164
630548,63.53340305766123
630549,60.311599852451295
630550,38.52660952775535
630551,49.585412055403594
630552,54.14838680405821
630553,73.68442916154285
630554,64.22563966081127
630555,69.42833931637834
630556,29.747461080827343
630557,27.77912151488543
630558,40.402573600662244
630559,55.25746311305758
630560,60.7444294818567
630561,77.00957621569103
630562,44.77838163410124
630563,60.75573650600394
630564,65.00268401108197
630565,81.72939100363908
630566,41.25726118101023
630567,54.068629512009174
630568,54.929033953466444
630569,53.28880562971552
630570,85.61348827481127
630571,66.62446337523586
630572,51.51674610488417
630573,56.545802251712026
630574,75.52353800134081
630575,91.58311200248657
630576,74.23194568914975
630577,60.177768560928094
630578,63.95653382430709
630579,62.58710985697013
630580,68.44608331248003
630581,56.73291560652827
630582,52.271896390773
630583,46.9896806220992
630584,34.86570179389806
630585,57.98214712972535
630586,55.523027918830465
630587,78.68697891416319
630588,70.81104267020237
630589,39.2794851921426
630590,55.076693766490344
630591,71.52252481060373
630592,56.30298088872377
630593,45.99538797383767
630594,74.59920253957897
630595,46.575431093971886
630596,81.23953775497513
630597,53.439365473324266
630598,82.7594853359254
630599,54.54714920376565
630600,63.083830298328095
630601,35.12454241524012
630602,61.271282038029504
630603,45.98347192413151
630604,64.16704453964239
630605,72.04318278877916
630606,95.95262787089533
630607,82.26804459642166
630608,26.322407017859362
630609,42.65161224824193
630610,67.12983154020338
630611,42.672595300439404
630612,72.58496213837402
630613,52.05068152726625
630614,68.52546734597367
630615,68.39441273723206
630616,63.01642213691213
630617,61.21687032981308
630618,37.670264204119505
630619,92.2909974261033
630620,71.64762714256933
630621,53.994847411148434
630622,65.36310234759054
630623,56.40135660589929
630624,63.44731016143179
630625,69.19724390168675
630626,59.32169120599862
630627,58.879623444480565
630628,90.61748066688229
630629,38.320548285505666
630630,41.57379545184309
630631,42.059683126416324
630632,75.26581437500595
630633,75.53418253026956
630634,70.25687050746147
630635,69.88797797371316
630636,54.35829971150249
630637,65.95683459819244
630638,42.52191391609176
630639,51.288646239785606
630640,72.57973467902598
630641,49.06902730333871
630642,41.935916167730404
630643,83.8424353814779
630644,48.97452342465114
630645,80.3124784775689
630646,60.20436617772172
630647,69.64046088233097
630648,77.6721546110022
630649,74.38079285092766
630650,74.67560125686202
630651,85.88457654745994
630652,60.237792818519836
630653,85.06546365193931
630654,72.00075644476328
630655,38.21848470430226
630656,53.197579437074225
630657,77.56979307305517
630658,46.02429311978152
630659,71.31743768266824
630660,34.34389385419683
630661,53.89549060286021
630662,58.94716777918892
630663,30.233555691444813
630664,81.97006373746022
630665,40.59684667998465
630666,65.48529020558618
630667,63.975525753066925
630668,65.30518908447367
630669,74.5386599158142
630670,84.42086581009447
630671,75.54784608162821
630672,70.04756456505947
630673,39.014823825793286
630674,50.85539830766175
630675,53.977536239643
630676,67.94935571802131
630677,81.9032810538081
630678,74.79189908167506
630679,43.248252940495355
630680,81.42425942472221
630681,42.34697589898194
630682,71.46910805894562
630683,47.439462608133056
630684,43.83597731487884
630685,71.61766130507391
630686,82.98651048857963
630687,80.0560344497302
630688,37.326407109712584
630689,37.28325945824227
630690,90.82599429390822
630691,49.17011342717319
630692,44.548621647957745
630693,60.730884253153675
630694,52.35707521297754
630695,78.88128340322811
630696,50.845129074907334
630697,47.384623613407925
630698,64.59338704549133
630699,79.5908163824818
630700,82.6492727130516
630701,85.5522318144484
630702,79.76539713027083
630703,43.53406751917915
630704,81.93371414308807
630705,44.63443532880738
630706,79.09076071573338
630707,42.81365018039785
630708,50.93315910083252
630709,87.52337712947829
630710,84.58081393895463
630711,77.26768627596164
630712,34.11006604072902
630713,64.17428797669812
630714,56.29312162790376
630715,82.77601279696594
630716,70.95456741755916
630717,58.31968041521683
630718,81.49192417168604
630719,47.9943876323792
630720,87.78870871642317
630721,41.09353695446088
630722,79.69008020628186
630723,36.10049224214293
630724,38.567964088413156
630725,80.15730619238707
630726,51.69049988300398
630727,54.43440175809477
630728,49.16534566353335
630729,43.9973060932826
630730,69.7493045966162
630731,89.92358494175234
630732,39.93165839826715
630733,69.75028792885739
630734,94.97912910956563
630735,63.74977627314324
630736,80.63263022092985
630737,76.37656744484453
630738,89.86042388217624
630739,83.4978671749497
630740,38.014005611929214
630741,68.01939337934722
630742,75.19744891144511
630743,55.68576131351715
630744,76.53483473179998
630745,54.25528228737788
630746,76.92816856530342
630747,69.09180940463915
630748,36.31291533166269
630749,57.47183135398092
630750,75.298730153579
630751,48.796438942418156
630752,61.475076599850354
630753,68.03987161670375
630754,38.92366770229242
630755,80.34547157338346
630756,69.46308831204458
630757,42.723932778260675
630758,69.49878562271525
630759,60.22279197221717
630760,76.77676155334291
630761,37.96891738808428
630762,34.629381705631296
630763,81.61100813292161
630764,67.78178133334507
630765,48.71327837110765
630766,58.67545290534838
630767,33.29175584512336
630768,97.4415795875091
630769,40.02331605385333
630770,65.56034231523053
630771,47.50108637786921
630772,32.96735630477214
630773,89.62481206912722
630774,56.20787189056649
630775,70.12450778015535
630776,62.904511098638324
630777,78.3758605297487
630778,81.36898000627531
630779,88.33198210455147
630780,63.46754956432087
630781,90.77065571004077
630782,77.6225103771072
630783,58.431701659629354
630784,81.3974810193433
630785,76.88151357855564
630786,76.16705430653761
630787,68.64715657663523
630788,80.10480618782076
630789,60.234382549899486
630790,38.763377382362954
630791,65.4932657747694
630792,61.85588662695925
630793,91.26386971615382
630794,48.654209061200376
630795,67.5737886977877
630796,52.67471073735808
630797,42.2100244745968
630798,63.03442420394419
630799,51.91950703406569
630800,38.104691458512505
630801,31.255061931633104
630802,35.705653604476865
630803,70.20161396709382
630804,90.97351302509684
630805,47.38490192431954
630806,39.78434753042434
630807,46.23868454931849
630808,45.91709721115351
630809,46.227154021746735
630810,29.89610364304732
630811,79.34353846030271
630812,54.63660796175078
630813,62.236067304735116
630814,50.23213918806749
630815,54.330964399886014
630816,76.74072706000885
630817,68.07609196030096
630818,83.68310597104643
630819,48.24793119819022
630820,74.6438585360128
630821,69.25244401846741
630822,52.00647114472632
630823,58.4455740225594
630824,35.044797760328436
630825,74.22896533074552
630826,84.2283616636065
630827,51.46117364802339
630828,28.5830203593698
630829,91.56447838186054
630830,47.160415847270365
630831,63.10569366520582
630832,74.55171641928636
630833,71.09456377085645
630834,78.69591114344507
630835,89.06522481226993
630836,41.39257874764538
630837,76.76610487514495
630838,54.13256395589364
630839,77.78615744699145
630840,65.40681845171363
630841,63.39237025125357
630842,47.29525516592874
630843,57.16618720064248
630844,52.492485373112515
630845,55.6564376575396
630846,57.75921608532694
630847,49.848773249368634
630848,40.091648596073135
630849,70.19311621298857
630850,84.46851182511595
630851,77.51401857418549
630852,87.94496026840666
630853,72.92284550128782
630854,74.78214686565734
630855,90.91607512578341
630856,74.4666950255473
630857,59.94200861555223
630858,84.42058619383072
630859,79.42273273082266
630860,75.86942896254276
630861,95.39513900940216
630862,80.33650687993651
630863,68.02832496105233
630864,87.42098918536588
630865,70.700929016307
630866,61.275895188881506
630867,76.13049556508967
630868,75.28825254458657
630869,69.25753607576921
630870,54.91393213875065
630871,56.450873228097905
630872,49.95631677185685
630873,51.31753143271016
630874,37.005572330543544
630875,85.44606012976341
630876,37.090951237467095
630877,72.51329310603398
630878,49.42511938741145
630879,46.61555845528941
630880,62.84418329138634
630881,41.515353946984945
630882,66.297796259234
630883,85.1198504908713
630884,51.437138193860136
630885,56.072796550277985
630886,49.425194441437576
630887,61.524758617009724
630888,65.11583227937956
630889,73.4318635765435
630890,94.16283585591324
630891,75.2532247259574
630892,23.002521003489946
630893,50.550431659154874
630894,76.06538342909327
630895,52.664562092845784
630896,75.71688234915176
630897,63.09156833964222
630898,29.592530728944286
630899,29.244971103762232
630900,32.68108152142568
630901,72.77602758687102
630902,36.20554902695904
630903,54.26818931202935
630904,74.39756723369354
630905,61.440332478906946
630906,41.16430553066298
630907,43.39021942876998
630908,34.482782184015534
630909,90.07016970584806
630910,55.03329145419094
630911,43.73449936145485
630912,46.700305201130895
630913,72.63022638584792
630914,97.02099575742595
630915,59.109179787345234
630916,27.56221050127331
630917,41.674530779364936
630918,53.694614446148954
630919,82.03504121820124
630920,86.52065581417011
630921,82.43650189501848
630922,68.64627694807693
630923,52.774831670635194
630924,87.29373926730759
630925,53.75127537188111
630926,55.201067362746805
630927,50.17769247256032
630928,75.72740691046995
630929,85.91948952375411
630930,94.62739073787468
630931,62.74113481223089
630932,78.95468135969854
630933,40.38965690747869
630934,76.52703509002625
630935,76.78748223520482
630936,61.38322981887062
630937,80.30999035814145
630938,47.824656953587265
630939,78.23510169234999
630940,85.66546067720495
630941,47.77443529575766
630942,47.284670213722116
630943,58.235303986963224
630944,34.874560333929516
630945,46.6995817153752
630946,43.78618123683871
630947,32.183077596964964
630948,35.431818137499754
630949,65.66257574617354
630950,75.3314714191622
630951,65.46293969126154
630952,73.28019307016788
630953,84.31573319996482
630954,54.83200233029605
630955,26.832700103274387
630956,69.10657281311157
630957,26.78440550975304
630958,72.64581761788067
630959,83.51002791878136
630960,53.066297042493346
630961,65.10376118130122
630962,57.91967588953322
630963,71.54385501933248
630964,76.00759825566402
630965,46.219837798087454
630966,38.98107926766271
630967,62.28230931284305
630968,47.11977126105576
630969,78.38479840459418
630970,77.43001622685655
630971,59.64631031938894
630972,93.02314528747749
630973,58.647308505506544
630974,47.57672113388494
630975,67.68074196029012
630976,43.27612713082075
630977,79.5069365954687
630978,38.87348829896823
630979,74.94716036935192
630980,82.23053646532092
630981,73.8534315692339
630982,65.5259014299214
630983,53.65436416354827
630984,62.360570908993076
630985,63.85519847876517
630986,58.44333367883815
630987,68.65227515127053
630988,65.53799853755963
630989,61.46042053200613
630990,40.34906053337002
630991,83.81154803077396
630992,31.512160693668687
630993,44.47126471712709
630994,60.24573304729737
630995,80.21426546253089
630996,26.885355103147603
630997,83.28041134735537
630998,74.29141385502275
630999,81.37904558474602
631000,61.027262905823164
631001,62.82308483002409
631002,65.29314295682445
631003,56.78656103547178
631004,74.58724194763253
631005,56.96800364740929
631006,91.91375383163064
631007,47.60521360031411
631008,52.36155427733926
631009,85.30876826068847
631010,79.01457633634884
631011,46.09295622128061
631012,76.28924649302593
631013,76.92041935475764
631014,51.67004552360562
631015,98.64767340506172
631016,51.02752510575978
631017,52.116146457717974
631018,60.8774047706029
631019,47.470712969874285
631020,46.37593038826147
631021,44.44850020661228
631022,50.721938922755605
631023,83.42147382300743
631024,47.28286832072246
631025,48.96364321735268
631026,63.892473104526466
631027,45.52850760488462
631028,47.6245466500991
631029,96.20865644114267
631030,80.42289705122518
631031,60.145575646423644
631032,36.87872711517073
631033,63.964190961868084
631034,66.03830098147148
631035,66.74310101027405
631036,49.55650623942107
631037,57.105117241944804
631038,61.599117791131
631039,65.96796858734272
631040,79.14393602559055
631041,41.371745747307656
631042,48.3132423181369
631043,63.52192739074049
631044,73.53445968471118
631045,84.12373662451041
631046,64.59889415044066
631047,45.06135350109547
631048,65.42359649860028
631049,93.12252944948796
631050,82.85662277582765
631051,72.7677095233612
631052,48.30001880822143
631053,56.89709171472057
631054,45.09467230268266
631055,83.54606657615237
631056,36.46089192164012
631057,67.49025740931002
631058,82.04570357397594
631059,62.305014201233696
631060,43.36523987004848
631061,78.48901571747297
631062,65.78529030080757
631063,91.53720416861455
631064,66.18915974822431
631065,81.41213134551246
631066,66.43245134499603
631067,38.04049973006278
631068,73.04326494918668
631069,35.52884132538674
631070,50.808392350157206
631071,38.281491262331464
631072,59.00562757990776
631073,80.189924157264
631074,29.016179195558617
631075,42.57036406374361
631076,82.21058976221362
631077,73.6583238221605
631078,82.04429903477646
631079,62.9558362959266
631080,60.236212083387116
631081,40.27854130662561
631082,71.26619709883092
631083,62.832075348398824
631084,65.39683038041795
631085,89.38275578954426
631086,48.811479598274374
631087,74.23254042261907
631088,44.96218019887518
631089,38.61396447481256
631090,67.3077842701849
631091,40.90310388629611
631092,47.719257048906485
631093,56.25119491824078
631094,54.76066382996809
631095,83.65285087180322
631096,44.32988572988697
631097,67.74210081924866
631098,30.900480856042602
631099,58.228712838558856
631100,62.450785719641054
631101,39.21469061280982
631102,54.14688741746097
631103,75.75116696565023
631104,52.81001138500255
631105,61.97715733289216
631106,51.57333125806206
631107,39.62753583149059
631108,46.25610185846854
631109,79.19186483880054
631110,61.11569085207511
631111,48.81659860710918
631112,77.45716750058291
631113,97.64710786168271
631114,43.80350171609274
631115,56.23681475473234
631116,90.41583041002608
631117,34.88015370073801
631118,58.36587184374297
631119,68.0996300656028
631120,61.768857924219375
631121,40.47714847027102
631122,93.93457326445
631123,80.37535177473345
631124,35.82598133563607
631125,38.24712859461371
631126,47.772877567944526
631127,61.39812756442301
631128,41.78727058857153
631129,63.619472774711
631130,45.32698883747119
631131,65.41478949316897
631132,84.34704744265808
631133,56.568598074779366
631134,23.31473406627347
631135,69.6189167537899
631136,76.68921515930536
631137,66.08272347047868
631138,48.661573209900354
631139,73.15174818810186
631140,53.11600386206826
631141,70.71484341347929
631142,70.28798706831881
631143,47.56583602254678
631144,74.83762719552378
631145,90.6605245918954
631146,71.83551155475504
631147,44.31742090136169
631148,78.8068492708922
631149,37.59033328878892
631150,46.957481072816705
631151,57.55012606504683
631152,66.40709420003799
631153,39.54637271115016
631154,73.73563867098892
631155,76.83829996946687
631156,69.33657684499586
631157,83.04432611138837
631158,34.854310402447624
631159,66.45134132816199
631160,67.11059513958376
631161,53.39216735277046
631162,60.602529154403854
631163,62.18669263510143
631164,60.225576864053934
631165,86.03681506599315
631166,34.08883416038916
631167,47.638414061108605
631168,76.93411966862061
631169,89.01402957680405
631170,57.646513514613396
631171,83.30872057211035
631172,70.83929635529906
631173,68.73250844636604
631174,35.657950507535624
631175,78.35919911235544
631176,62.89950544113271
631177,56.5302734061355
631178,78.13735510675198
631179,73.13944763217114
631180,53.01688226799034
631181,54.291146163788596
631182,83.75680540081102
631183,53.35203312369505
631184,47.32332017903849
631185,61.53898273310213
631186,66.4700768484357
631187,54.417384231742
631188,72.51091782004542
631189,71.60597718315546
631190,90.10476093635499
631191,45.34192238681248
631192,82.95200473564114
631193,40.25864621846928
631194,42.894613626797906
631195,57.944847786649824
631196,58.93796587441115
631197,79.09081685983685
631198,81.73614932151254
631199,31.55364999684469
631200,50.699971635323486
631201,61.40289730830655
631202,43.16511416721085
631203,39.82584118421383
631204,66.02958374352882
631205,66.3652352212571
631206,95.8197998253494
631207,35.12819387307285
631208,51.13616493918188
631209,73.54070671698864
631210,84.67401520468522
631211,32.07201610732655
631212,74.57910681789271
631213,66.70181588229522
631214,67.35594376677163
631215,64.7325265623669
631216,56.92657770041405
631217,83.26776723303858
631218,83.09558655777566
631219,80.33648194988078
631220,37.63359362264489
631221,55.342598851114374
631222,34.46118901577661
631223,63.52527322067217
631224,42.907833270765174
631225,77.19781811813557
631226,42.58004666503479
631227,43.86785136088643
631228,52.82231989156602
631229,63.407331321881976
631230,34.495230304143256
631231,24.71850962503144
631232,75.02531219202372
631233,49.11909961314769
631234,68.92403054123193
631235,54.26404935596718
631236,63.59058266432674
631237,36.48909203677592
631238,29.73242624617209
631239,39.489475505420785
631240,47.49553567505054
631241,34.21113926353665
631242,72.89836715741018
631243,77.55822044665385
631244,59.99771521788645
631245,47.23585135628581
631246,66.55953862639201
631247,63.70942213892578
631248,37.179851687016615
631249,61.22249366699672
631250,75.29500145986891
631251,57.908329540087394
631252,65.26645548880347
631253,64.64564336681833
631254,58.121011827487855
631255,47.55197863489395
631256,67.47696950930802
631257,71.00957868545629
631258,48.72954603436801
631259,85.77337559663749
631260,42.83222621271715
631261,45.29774732677744
631262,83.86128552418697
631263,87.77873192196783
631264,41.18685350909081
631265,51.69016989754416
631266,33.94908062389598
631267,54.1200484220728
631268,70.80920932715694
631269,59.12104862390433
631270,57.44422552544191
631271,86.32737264755588
631272,31.19731152177749
